word,synonym,description
"협동 계수, 協同係數, index of cooperation",,팩스에서 주사 원통 지름과 선밀도의 곱. 송신기와 수신기의 협동 계수가 일치되어 있으면 주사 원통 지름이나 선밀도가 다르더라도 상사(相似)의 관계를 만족시켜 축소 또는 확대 수신이 가능해진다. 평면 주사의 경우에는 주주사 길이와 선밀도의 곱을 평면 협동 계수라 한다. 평면 협동 계수는 협동 계수를 π배한 값이다.
"협동 데이터 객체, 協同-客體, Collaboration Data Objects, CDO",,"메시징 프로그램을 만들거나 응용 프로그램들간의 협동 또는 응용 프로그램을 추가하기 위한 기법. 객체 연계 매입(OLE), 액티브 메시징이라 불렀으며, ASP(Active Server Page)와 함께 사용하여 웹 사이트를 만드는 경우 다른 웹 사이트들과 전자 우편을 교환하거나, 웹 사이트 토론 참여, 회의 일정 조정, 기존 약속 검토, 새로운 이벤트 계획 등의 일을 할 수 있도록 스크립트를 작성한 것이다. 마이크로소프트사의 메시징 모델인 메시지 응용 프로그래밍 인터페이스(MAPI)의 부가적인 스크립트 인터페이스이다."
"협동 로봇, 協動-, collaborative robot, cobot","동의어 : 협업 로봇, 코봇","인간과의 직접적인 상호 작용을 위해 설계된 로봇. &nbsp;일반 로봇은 다소 자율적으로 움직이도록 만들어졌으나 협동 로봇은 사람이 어떤 작업을 성공적으로 수행할 수 있도록 도와준다. 예를 들어, 길을 잃어 방황하거나 수행할 작업을 벗어나 헤매는 사람을 바른길로 안내한다."
"협동 브라우징, 協同-, collaborative browsing, co-browsing",,"기업 고객 담당자가 고객의 웹 브라우저를 통해 무엇인가를 보여주기 위해 고객과 대화할 수 있는 소프트웨어 기법. 예를 들어, 주문 방법을 모를 경우 B2B 고객은 담당자에게 주문용 페이지 사용법을 자기 컴퓨터를 통해 보여 주도록 이메일, 팩스, 전화, 인터넷 전화 등을 사용하여 요구할 수 있고 작업은 동일 페이지 상에서 수행된다."
"협력 공간 다중화 미모, 協力空間多重化-, Collaborative Spatial Multiplexing Multiple Input Multiple Output, CSM MIMO, Collaborative MIMO",,무선 통신망 상향 링크(UL)에서 2개 이상의 단말이 하나의 단말처럼 동작하는 가상의 다중 입력 다중 출력(MIMO) 기술. 공간 다중화(SM: Spatial Multiplexing) 방식이 송신 쪽의 전송 용량을 높이는 기술이라면 CSM MIMO는 기지국의 수신 용량을 높이는 기술로 송신기 여러 대가 마치 한 대에서 여러 개의 송신 안테나를 사용하는 것처럼 동작한다.
"협력 미모, 協力-, Cooperative Multiple Input Multiple Output, Cooperative MIMO, Co-MIMO",동의어 : 협력 다중 입출력,무선 통신망에서 인접한 셀(cell)에 위치한 기지국과 상호 협력을 통해 사용자를 지원하는 시스템. 셀 경계에 위치한 사용자에게 고품질의 서비스를 제공하기 위한 시스템으로 모든 기지국을 이용하는 전송 방식과 여러 기지국 중에 가장 좋은 조건을 가진 몇 개의 기지국만을 선택하여 전송하는 방식이다. 특히 센서망에서 협력 미모(MIMO) 전송과 수신 시 에너지 절약과 지연 감소 등을 동시에 얻을수 있다. 이 시스템은 엘티이 어드밴스트(LTE-Advanced)에서 멀티셀 미모(MIMO) 시스템의 타입 1 기술로 분류하고 있다.
"협력·지능형 교통 체계, 協力知能型交通體系, Cooperative Intelligent Transport Systems, C-ITS",동의어 : 협력형 ITS,"차량과 차량, 차량과 인프라 등 유무선 통신을 통하여 정보를 주고 받는 차량·사물 통신(V2X: Vehicle to Everything) 기술을 이용하여 서로 협력하는 지능형 교통 체계(ITS). C-ITS는 V2X 기술을 기반으로 하여 도로, 차량, 운전자 간의 관련성이 보다 긴밀해진다. 차량은 주행 중 다른 차량에서 직접 정보를 수신하거나 노변의 기지국이나 CCTV를 통해 주변 교통 상황, 급정거, 낙하물 등 정보를 실시간으로 확인할 수 있다. C-ITS는 2009년부터 유럽에서 사용된 용어이며, 미국에서는 커넥티드 비히클(connected vehicle), 일본에서는 아이티에스 스폿(ITS spot)이라 불리기도 한다."
"협업 상거래, 協業商去來, collaborative commerce, c-commerce",,"기획, 설계, 구매, 제조, 물류 등 기업 활동 전반에 대해 고객으로부터 협력 업체까지의 기업간 협업 체계로 이루어지는 인터넷 상의 거래. 기존의 전자 상거래에서 진일보한 개념으로, 전자 상거래의 공급자와 소비자간 직접 마케팅에서 경매 및 입찰(bidding)등의 상거래 형태가 부각되면서 중개상이 인터넷 거래에서 매우 중요한 위치를 차지하게 되고, 중개상은 매수와 매매 간 연결을 도모하는 브로커로서 역할을 담당하게 된다. 기존의 상거래에서는 공급자와 소비간의 장기적 관계 정립이 중요했으나, c-Commerce 환경에서는 거래 당사자를 거래마다 끊임없이 바꾸어 상거래를 진행시키는 공개 입찰(Open bidding)의 형태 등이 주류가 되고, 산업 특성상 기업 대 기업간의 인터넷 기반 거래 등이 강조되는 전자 상거래이다."
"협업 제품 상거래, 協業製品商去來, Collaborative Product Commerce, CPC",,"인터넷 기술을 활용하여 제품의 기획, 생산, 판매의 전 과정에 걸쳐 내외부 관계자들 간의 원활한 정보 교환을 통해서 효과적인 협업을 가능토록 하는 소프트웨어 프레임워크. 고객 및 파트너 기업과의 원활한 의사소통은 물론 전사적 자원 관리(ERP), 공급망 관리(SCM), 고객 관계 관리 (CRM), 제품 데이터 관리(PDM) 등과 같이 기존에 구축한 시스템까지도 통합하며, 제품 구성 정보에서 제품 구조, 제품 마스터, 제품 속성과 형상 정보, 설계 변경 등을 기업들이 유연하게 공유하고 통합할 수 있도록 해 기업 간 제품 정보 공유를 통한 생산성 향상을 도모하는 기업 간(B2B) 전자 상거래의 차세대 모델이다."
"협업 필터링, 協業-, Collaborative Filtering",,"이용자들의 사용 형태, 소비 기록 등 정보를 분석하여 이용자가 선호하는 정보를 예측하는 방법. 협업 필터링의 선구자는 아마존닷컴의 추천 소프트웨어로, 예를 들어 살만 루시디(Salman Rushdie)의 『한밤중의 아이들(Midnight's Children)』을 구매한 사람은 아룬다티 로이(Arundhati Roy)의 『작은 것들의 신(The God of Small Things)』도 좋아할 것이라는 것을 예측하여 추천한다."
"협정 세계시, 協定世界時, Coordinated Universal Time, UTC",,"1972년 1월 1일부터 세계 공통으로 사용하고 있는 표준시. 협정 세계시(UTC)는 국제 도량형국(BIPM)과 국제 지구 자전 사업(IERS)이라는 기관이 관리하여 표준 주파수 및 시보(standard frequency and time signal)로 통보하고 있다. UTC의 초신호 간격은 국제 원자시(TAI), 즉 국제 단위계(SI)의 시간 단위인 초의 정의에 따라 세계 각지에서 운용되는 원자시계로부터의 데이터를 근거로 하므로 국제 도량형국이 결정하는 원자시와 정확하게 일치한다. 그런데 UTC와 TAI의 초의 간격 또는 속도는 일치하지만 시각에는 정수 초의 차이가 있다. UTC와 TAI와의 차이를 0.9초 이내로 유지하기 위해 1초를 삽입하는 것을 양의 윤초(positive leap second)라 하고, 1초를 삭제하는 것을 음의 윤초(negative leap second)라 한다."
"협정 접속율, 協定接續率, Committed Access Rate, CAR",,단위시간 동안 일정량 이상의 패킷이 라우터를 통과하지 않도록 하는 기능. CAR 제어 방법은 대역폭 관리로 최대 트래픽 전송율을 제어하거나 IP 서열 및 QoS 그룹 설정을 통한 패킷 분류로 네트워크를 여러 개의 우선 순위 레벨 및 CoS로 분할한다.
"협찬 고지, 協贊告知",,"타인으로부터 방송 프로그램의 제작에 직간접적으로 필요한 경비·물품·용역·인력 또는 장소 등을 제공받고 그 타인의 명칭 또는 상호 등을 고지하는 것. 지상파 방송의 재정 확보를 위한 방안으로 제시된 것으로, 협찬은 크게 공익성 캠페인 협찬, 공익 행사 협찬, 프로그램 제작 협찬, 시상품 제공 협찬으로 분류하고 있다. 이중 프로그램 제작 협찬은 외주 제작사만 가능하다."
"형광 다중층 디스크, 螢光多重層-, Fluorescent Multilayer Disk, FMD",,"대용량의 형광체 광 저장 기법의 디스크. 약 200개 CD-ROM이나 15개 듀얼 DVD에 맞먹는 용량을 가지고 있으며, 읽기 전용, WORM, 스마트 카드 및 플래시 카드 크기의 모듈에 사용된다. 기존의 DVD는 CD 하나에 2개 층을 사용하지만 형광 다중층 디스크(FMD)는 CD 하나에 20~100개 층에 데이터를 저장할 수 있다."
"형광점, 螢光點, phosphor dot",,"영상을 생성하기 위하여 사용되는 브라운관(CRT) 화면에서의 작은 형광 입자. 천연색 화면은 빛의 3원색인 빨강, 파랑, 초록 형광 입자로 이루어져 있다."
"형광체, 螢光體, phosphor",,전자 빔의 충격에 의해 발광하는 아주 작은 결정 입자의 집합체. 텔레비전 수상관에는 일반적으로 황화물(黃化物) 형광체(ZnS 또는 ZnS와 CdS의 혼합 결정에 소량의 Ag를 첨가한 것)가 많이 사용되고 컬러 수상관의 적색 발광용으로는 희토류(稀土類) 형광체(Y2O2 또는 Y2O3에 소량의 Eu를 첨가한 것)가 사용된다.
"형광체, 螢光體, fluorescent substance",,"흡수한 에너지 광을 방출하는 물질. 에너지 공급이 끊어지면서부터 광이 계속되는 시간(잔광 시간)의 짧은 현상을 형광, 긴 현상을 인광(燐光)이라 구별해서 부르는데 이 둘을 통틀어서 냉광(luminescence)이라 한다. 브라운관(CRT)이 발광하는 것은 전자 빔을 형광면에 도포되어 있는 형광체에 충돌시켜 그 에너지로 광을 발생시키기 때문이다. 물질이 흡수/방출하는 에너지는 고유의 이산적(離散的)인 값을 가진 것으로 형광체의 종류에 따라 방출되는 광의 색상에 따라 결정된다. 그러므로 오실로스코프 등 1가지 색의 광만을 방출하는 CRT의 형광판에는 특성에 적합한 단독 물질이, 컬러 표시 등 모든 색을 표시하는 TV CRT에는 넓은 발광 스펙트럼을 갖게 하기 위해서 복수의 형광 물질을 배합한 것이 도포되어 있다. 형광체의 잔광 시간도 물질에 따라 가지각색으로 잔광 시간이 짧아지면 화면의 흔들림(flicker)이 두드러지는데 이 현상이 너무 길어지면 실을 잡아당기는 듯한 잔상(殘像)이 눈에 띈다."
"형 변환, 型變換, type conversion",,"conversion-op:type 1≥type 2와 같이 1가지 형태의 자료를 받아서 일치하는 다른 형태로 된 자료를 만드는 연산. 형 검사를 하는 동안에 인수의 실제적인 형과 연산에서 기대되는 형 사이에 불일치가 발생하면 2가지의 선택이 있을 수 있다. ㉠형의 불일치는 오류로 표시되고, 오류에 대한 적당한 조치를 수행한다. ㉡실제적인 인수의 형과 정확한 형을 교환하기 위해 형 변환을 적용한다."
"형상, 形狀, configuration",,"구성하는 부분의 식별 번호, 특징, 상호관계 등으로 정의되는 컴포넌트나 시스템의 구성."
"형상 관리, 形狀管理, configuration management",,"시스템 형상 요소의 기능적 특성이나 물리적 특성을 문서화하고 그들 특성의 변경을 관리하며, 변경의 과정이나 실현 상황을 기록/보고하여 지정된 요건이 충족되었다는 사실을 검증하는 것, 또는 그 과정."
"형상 제어, 形狀制御, configuration control",,"①시스템의 형상을 공식적으로 설정한 후에 형상 항목의 변화를 수용하는 과정과 평가 승인 또는 비승인의 결정 과정. ②체계적 평가, 조정, 승인 또는 불인정, 그리고 공식적인 형상의 설정 후 승인된 형상 항목 변경의 구현."
"형식 2 표지, 形式-標識, format-2 label",,"볼륨 목록 안에 있으며, 색인 순차 편성 파일을 관리하기 위한 식별자. 색인 순차 편성 파일 특유의 속성과 영역에 관한 정보로 이루어진다."
"형식 검사, 形式檢査, type checking",,"프로그램으로 수행되는 각 연산이 올바른 자료형의 인수들을 올바로 받는지 행하는 검사. 동적 형식 검사와 정적 형식 검사가 있다. 동적 형식 검사는 실행 시간 때에, 정적 형식 검사는 컴파일 시간 때에 행해진다."
"형식 검정, 形式檢定, type approval testing",,"무선 기기의 구조, 성능 등을 시험하여 법령으로 정해져 있는 무선 설비로서의 조건에 적합한지를 기기의 형식마다 일정 수량을 임의 추출법으로 판정하는 것. 무선국의 무선 설비로서는 반드시 형식 검정의 합격품이어야 한다. 형식 검정 합격 기기를 사용하는 경우에는 무선국의 허가 수속이 간략화되는 경우도 있다."
"형식 기술자, 形式記述子, formal descriptor",,화면의 형식 또는 표의 형식을 뜻매김하는 정보. 표현 서비스가 컴퓨터 내부의 데이터를 표시하는 형식을 규정한다.
"형식 매개 변수, 形式媒介變數, formal parameter",,프로시저나 함수를 선언할 때 사용되는 변수. 예를 들어 다음과 같은 C 프로그램에서 함수 swap을 선언할 때 사용하는 포인터 변수 i와 j가 형식 매개 변수이다.
"형식 문법, 形式文法, formal grammar",,"언어, 특히 프로그램 작성 언어의 구조를 나타내기 위한 문법으로, 그에 의해 표현되는 문장의 의미는 생각하지 않고 오직 그 문장의 문법적인 구조에만 관계하는 것. 즉 어떤 언어로 쓰인 프로그램 문장이 맞는지를 판단하는 기준이 되는 규칙이라고 할 수 있다."
"형식 언어, 形式言語, formal language",,"구조, 범위 등이 명확히 규정되어 있는 언어. 자연 언어의 문법 구조를 수학적 측면에서 형식화한 것으로서 자연 언어보다 훨씬 간단한 구조의 인공 언어로 볼 수 있다. 형식 언어의 이론은 알골 등의 프로그램 작성 언어에서 제반 문제로 응용되고 있다."
"형식 의미론, 形式意味論, formal semantics",,"프로그램 작성 언어(형식적 서식 기술 언어 포함)의 의미를 형식적 체계로부터 파악하려는 연구를 총칭하는 용어. 주된 목적은 언어의 설계자, 언어 프로세서 작성자, 언어 이용자 3자 간에 공통적으로 지침이 되는 명백한 정의를 부여하고, 프로그램 작성 언어나 프로그램의 수학적인 이론화에 의한 프로그램의 형식적 증명에 대해 기초를 부여하는 데 있다. 이렇게 하기 위한 수단도 각양각색이어서 통일된 견해가 성립되기 어려운데, 그 대표적인 것을 들면 아래와 같다.㉠구문 지향 의미론:컴파일러를 강하게 의식한 의미론으로, 구문을 해석하거나 변환할 때마다 의미적 속성이나 의미가 있는 루틴을 할당하는 방법. 예를 들면, 생성 시스템, 속성 문법, W 문법 등이 있는데, 특히 W 문법은 반 비즌가르덴(van Wijngaarden)이 ALGOL 68의 언어 서식을 기술하는 데 사용하였다.㉡공리적 의미론:공리적인 논리 체계(공리와 추론 규칙)로부터 의미 기술을 부여받는 것. 프로그램을 증명하는 데 주된 관심이 있다. 프로이드 호아의 방법이 그 한 예이다.㉢조작적 의미론:추상 기계(抽象機械), 특히 상태 전이 기계를 상정하여 그 동작 계열을 부여함으로써 의미 기술을 부여하는 것. 튜링 기계, 란딘(Landin)의 SE-CD 기계, PL/1의 비엔나(Vienna) 정의법 등이 있다.㉣표시적 의미론:언어의 구성 요소로부터 어느 수학적 실체(정수, 집합, 함수 등)에 대한 사상(寫像)으로서 의미를 정의하는 입장. 수학적 구조가 풍부하다.㉤대수적 의미론:의미를 정의해야 할 언어를 어느 특별한 대수(代數)라 생각하고, 거기서 어느 대수에 대한 유일한 준동형 사상(準同形寫像)이 존재할 때 그 사상을 의미라고 정의하는 입장. 특히 추상 데이터형의 형식적 서식 기술의 분야에서 발전해 온 것이다."
"형식적 검증 툴, 形式的檢證-, formal verification tool",,"2개의 논리 설계 데이터를 비교하는 전자 설계 자동화 툴(EDA tool). 시뮬레이션 패턴 없이 동일한 논리인지를 검증할 수 있다. 특수 용도 집적 회로(ASIC)의 규모가 커짐에 따라서 과거의 설계 자원을 잘 활용하는 데 도움이 되는 시스템이 필요하게 되었는데, 형식적 검증 툴을 써서 논리를 검증해 두면 안심하고 재사용할 수 있는 설계 자산을 축적할 수 있다. 이를 유효하게 사용하기 위해서는 일관된 계층 설계가 전제되어야 하는데, 동작 레벨이나 기능 레벨의 기술에 초고속 집적 회로 하드웨어 기술 언어(VHDL) 등 하드웨어 기술 언어를 써서 논리 합성 툴을 가지고 논리 게이트 레벨이나 트랜지스터 레벨로 변환하는 기법이다. 그러나 논리 합성 툴은 완전 자동 설계 툴이라고 볼 수 없으며 실제로는 사람의 손에 의한 수정 작업이 필요하다. 동작/기능 레벨의 기술과 논리 합성 결과의 논리를 형식적 검증 툴로 검증하면 논리 합성 단계에서 혼입(混入)하는 오류를 걸러 낼 수 있다. BDD(binary decision diagram:2진 결정 다이어그램)라는 논리 표현 기술이 형식적 검증의 실용화를 가능하게 하였다."
"형식적 기술 기법, 形式的記述技法, Formal Description Technique, FDT",,통신 규약(protocol) 등의 규격을 기술적으로 표현하는 기술. 규약 엔티티의 동작을 기술적으로 표현하여 모호한 정의나 불완전한 점을 제거하려는 데 목적이 있다.
"형식적 서식 기술, 形式的書式記述, formal specification description",,"어떤 문제를 구문 및 의미가 엄밀하게 정의된 형식 언어로 기술하는 것. 일반적으로 절차(또는 함수), 추상 데이터형이라고 하는 프로그램 작성에서 중요한 개념 단위마다 서식 기술을 한다. 입출력 관계를 기술하는 입출력 서식, 그 절차를 실현하는 대표적 알고리듬을 기술하는 조작적 서식, 기본 연산 사이에 성립하는 관계를 공리로 기술한 공리적 서식, 이미 성질이 분명한 다른 추상 모델상의 연산을 사용하여 기본 연산의 조작적 서식을 얻는 추상 모델법에 의한 것 등이 있다."
"형식 체계, 形式體系, formal system",,"해독되지 않은 미적분학으로서 알파벳과 공리(axiom)라는 단어의 집합 및 추론의 법칙에 관계되는 유한 집합으로 구성된 것. 집합론, 불 대수, 포스트(post) 시스템, 배커스(Backus) 정규 형식 등이 있다. 형식 체계는 프로그램 작성 언어의 구문과 어의를 명시하기 위해 사용되며, 구문적 번역과 컴파일러의 검증, 언어의 복잡성 연구에도 사용된다."
"형식화된 보안 정책 모형, 形式化-保安政策模型, formal security policy model",,"①보안 정책을 수학적으로 명확하게 기술하는 것. 명확하게 하기 위해서는 이러한 모형은 시스템의 초기 상태, 한 상태에서 다른 상태로의 시스템 진행 방법 및 시스템의 안전한 상태의 정의를 반드시 표현해야 한다. 태스크 제어 블록(TCB)의 토대로 받아들이기 위해서 모형은 시스템의 초기 상태가 안전한 상태의 정의를 만족하고 모형이 요구하는 모든 가정을 유지한다면 시스템의 모든 후속 단계는 안전할 것이라는 것에 대한 형식화 증명이 되어야 한다. 일부의 형식화 모형 기법은 상태 천이 모형, 표시 의미 모형(denotational semantics model) 및 대수 명세 모형을 포함한다. ②정보 보호 정책을 수학적으로 엄격하게 정의한 것. 모형은 시스템의 최초 상태와 한 상태에서 다른 상태로의 변경을 표현해야 하고, 시스템의 안전한 상태를 정의해야 한다. TCB의 기반으로 사용되기 위해서는 시스템의 최초 상태가 안전하다는 것과 최초 상태에서 변경된 모든 상태 역시 안전한 상태임을 형식화 증명을 통해서 보여야 한다. ③정보 시스템 개발에 적용된 보안 정책을 애매모호하지 않고 보안에 위배되지 않음을 보이기 위하여 수학적 개념을 기반으로 하는 형식화 표기법으로 기술한 검증된 모형."
"형 오류, 形誤謬, type error",,"각 연산이 고유한 자료형의 피연산자를 요구할 때 프로그램상의 피연산자가 이 조건을 만족하지 못하여 발생하는 오류. 예를 들어, x:＝a＋b*c의 치환문에서 고유한 자료형의 두 인수를 각각 받는 덧셈(＋), 곱셈(*), 치환문(:＝)에 대한 피연산자들이 올바른 자료형이어야 한다. 만약, ‘＋’가 정수나 실수의 인수들에 대해서만 정의되어 있고 a가 문자 자료에 대한 이름이라면 거기에는 하나의 형 오류가 발생하게 된다."
"형 전하 전송 소자, 形電荷傳送素子, Bucket Brigade Device, BBD",,"①전하 전송(電荷傳送) 소자의 일종. MIS형과 양극성형이 있다. 전자에서는 소스/드레인이 붙은 MIS 트랜지스터, 후자에서는 양극성 트랜지스터를 어레이 모양으로 배열한 영역 사이에서, 축적된 전하를 버킷 릴레이식으로 차례로 전송하여 신호의 처리 전달을 한다. ②신호 전하를 n+ 확산층에 축적하여 n+pn+로 형성되는 MOS 트랜지스터의 스위칭 동작으로 옆의 n+ 확산층에 신호 전하를 전송하는 소자. 전하 결합 소자(CCD)와 같이 전송 중 신호 전하는 계면(界面) 트랩(trap) 등에 따라 감소해 간다. 형 전하 전송 소자(BBD)는 CCD에 비하여 신호 전하의 전송 효율이 낮고, 구동 주파수가 낮다."
"형태소 분석, 形態素分析, Morphological Analysis, MA",,"주어진 언어 문장에서 구조를 파악하고, 문장 분할, 분석, 추출, 원형 복원을 거쳐 의미를 갖는 최소 단위인 형태소(morphemes)를 발굴해 내는 과정. 자연 언어 문자열로부터 의미를 추출하기 위한 언어 분석의 첫 단계로서 특히 한국어, 일어처럼 어미와 조사 등 문법 형태소의 기능에 의해 단어의 통사적, 의미적 역할이 결정되는 교착어에서는 형태소 분석이 이후에 일어나는 구문 분석(syntax analysis)과 의미 분석(semantic analysis)에 미치는 영향이 크기 때문에 형태소 분석의 정확성이 아주 중요하다."
"형태소 태깅, 形態素-, Morpheme Tagging",,"문자열을 분석하여 자연 언어 분석의 기본 단위인 형태소로 분해, 해당되는 정확한 문법 정보를 제시하는 것. 예를 들어, I Love You에서 Love는 명사인 ‘사랑’이 아니라 동사인 ‘사랑하다’라고 컴퓨터가 인식하는 기능을 말한다."
"형 특정 연산, 型特定演算, type specific operation",,"대부분의 언어들이 인수의 자료형에 의존하는 몇 개의 연산 중에 어떤 하나를 나타내기 위해 ‘＋’와 같은 특정한 기호를 사용하는 것. 이런 연산 부호는 특정한 하나의 연산만을 가리키지 않고 다른 형의 인수들에 대해 몇 개의 특정한 형식을 가지므로 과부하되었다고 한다. ‘＋’, ‘*’, ‘/’와 같은 기본적인 연산 부호들은 특정한 연산만을 유일하게 나타내는 것이 아니고 일반적인 연산들을 나타내므로 과부하된다."
"호, 呼, call",,"①가입 전화, 가입 전신 등의 이용자가 통신을 목적으로 하여 통신 설비를 일시 점유하는 사상(事象). ②컴퓨터 프로그램, 루틴 또는 서브루틴을 실행에 옮기는 동작. 보통 입구(入口) 조건을 지정하여 입구점으로 뛰어넘어서 실행된다."
"호 대기 서비스, 呼待機-, call waiting service",,"통화 중에 다른 착신이 있을 때 가청음 등으로 그 뜻을 착신자에게 알린 다음 착신자의 후킹(hooking) 등의 조작으로 통화 중의 상대를 일시 보류하고, 착신자에게 응답할 수 있는 서비스. 캐치 폰(catch phone)이라고도 한다."
"호 대기음, 呼待機音, Call Waiting Tone, CWT",,호 대기 서비스의 하나. 두 사람 사이의 통화 중에 제3자로부터 한쪽에 착신이 있을 때 그 착신자에게만 통지하는 착신 표시음 1과 원래의 통화 중인 상대자에게 알려 주는 착신 표시음 2가 있다.
"호 대기 표시, 呼待機標示, calls waiting indication",,수동 교환대에서 미응답 호가 어느 일정 수 이상이 된 경우 램프의 점화 등으로 그 뜻을 교환수에게 표시하는 것.
"호만 전이 궤도, -轉移軌道, Hohmann transfer orbit",,2개의 서로 다른 동심원 궤도 사이를 인공위성이 최소의 에너지로 이동(전이)할 때의 궤도. 지구 위성인 경우에는 쌍방의 원궤도에 접하여 지구를 하나의 초점으로 한 타원 궤도를 전이 궤도라고 할 때가 많다.
"호머, homer",,①항공기의 진입을 유도하는 지상의 무선 표지 시설. ②미사일의 목표를 향하여 호밍 유도하는 장치.
"호 밀도, 呼密度, traffic density, traffic intensity, call intensity",,"회선이나 교환기 등의 통신 설비를 통하는 호량으로서, 통신 설비에서 호에 의해 발생된 총 보류 시간을 그 기간의 길이(시간)로 나눈 값. 호량 밀도라고도 한다."
"호밍, homing",,①고도를 제외한 다른 항행 파라미터를 일정하게 유지함으로써 목표를 향해 접근해 가는 것. ②미사일을 유도하는 코스로서 타깃에서 생기는 (또는 타깃에서 반사되어 오는) 각종 방사를 이용하는 것. ③라디오 또는 레이더 송신기에서 방사되는 전자파를 이용하여 송신원을 향해 접근하는 것. ④스텝 릴레이 또는 스텝 모터와 같이 회전하여 처음 출발한 위치로 되돌아가는 것.
"호밍 비컨, homing beacon",,"항공기의 무선 항행 원조 시설의 하나. 무지향성 중파 무선 표지(NDB)라고 한다. 지상에 설치하여 1,020Hz로 진폭 변조한 200~415kHz의 주파수의 전파를 무지향성으로 발사하여 항공기의 호밍, 활주로의 진입을 돕는 데 쓴다. →무선 표지 업무."
"호밍 어댑터, homing adapter",,항공기의 무선 수신기에 설치된 장치. 이것으로 항공기를 라디오 비컨 또는 무선 송신을 하고 있는 국을 향하여 호밍시킬 수 있다. 어댑터는 가청 또는 가시 신호에 의해 송신국으로 방향을 지시해 준다.
"호 발신, 呼發信, call originating",,"통화 회로를 닫아서 교환기의 접속에 필요한 선택 신호를 송출하는 것. 보통 통화 회로는 송수화기를 들어 올리는 것 등으로 이루어지고, 선택 신호의 송출은 회전 다이얼 또는 누름단추 다이얼을 사용한다. 또 이들의 동작을 자동으로 행하는 자동 발신, 미리 선택 신호를 등록하여 간단한 다이얼 조작으로 송출하는 자동 다이얼 등이 있다."
"호 번호, 呼番號, call reference",,사용자-망 인터페이스에서 개개의 호에 부여되는 번호. D 채널 프로토콜의 제3층 호 제어 메시지에 필수적인 정보이다. D 채널에서 복수의 호에 관한 메시지가 전송되기 때문에 호 번호로 메시지가 어느 호에 대응하는지를 식별한다.
"호 보류, 呼保留, call hold",,ISDN 부가 서비스의 하나. 사용자로 하여금 진행 중인 호 또는 접속상의 통신을 중단하도록 허용하고 그 다음에 사용자가 원하면 다시 원래의 접속을 재설정하도록 하는 서비스이다.
"호 보호, 呼保護, call data save",,"전자 교환기에서 시스템 고장 등의 이상이 발생하였을 때 되도록 이상이 발생하기 직전의 상태로 시스템 동작을 재개, 속행시키기 위해 호에 관한 상태나 정보를 정기적으로 파일 메모리에 저장해 두는 방식. 이것으로 이상이 발생했을 때 통화 중인 호출의 구제(예:통화 상태의 유지) 등이 가능하게 된다."
"호 분배, 呼分配, call distribution",,수동 교환일 때 각 교환수(석)의 착신 호를 취급 부하가 균등하게 되도록 분배하는 것.
"호 분산, 呼分散, call dispersion",,한 입중계 루트로 들어온 호가 해당 출중계 루트로 분산되어 나가는 것.
"호 분포표, 呼分布表, call mix table",,교환기에 가해지는 호를 완료 및 미완료 내역별로 그 분포 비율과 보류 기간 등 호 특성을 분석하여 그 내용을 호의 각종 유형별 상태로 나타낸 표. 이를 근거로 호 유형에 따른 평균 보류 시간 등을 산출하여 교환기 운용에 적용한다.
"호 상태, 呼狀態, call phase",,발신자가 호(call)를 발생시킨 후부터 통화로가 복구될 때까지의 상태.
"호 선택 허용, 呼選擇許用, call screening",,"지능망 환경에서 제공되는 개인 번호 서비스에 부가적으로 제공되는 기능 중 한 가지로, 자신의 개인 번호로 걸려 오는 전화를 선택적으로 허용할 수 있는 기능. 전화 단말기의 간단한 조작으로 장난 전화 등의 악의적인 호 착신을 거절하거나 중요한 전화만을 선택하여 착신시킬 수 있다."
"호 설정, 呼設定, call set up",,"데이터 교환망의 발신 단말이 필요로 하는 주소 ID, 네트워크를 통한 경로 선택 및 수신 단말에 연결 허용 등을 포함한 2개 단말 간의 통신 회선 설정 처리. 어떤 데이터 단말 장치(DTE)가 ID 신호를 송출해서 네트워크를 경유, 수신 단말(피호 단말)에 연결이 완료되는 일련의 과정을 말한다."
"호 설정 시간, 呼設定時間, call set-up time",,"데이터 교환망에서 1개의 데이터 단말로부터 다른 데이터 단말로 보내지는 호를 설정할 때 필요한 총시간. 호 요구 시간, 선택 신호 송출 시간 및 접속 지연 시간의 합이다."
"호 소통량, 呼疏通量, traffic carrying capacity",,전신이나 전화의 회선 또는 기기가 정해진 서비스로 운반할 수 있는 호량.
"호손율, 呼損率, probability of call loss, loss probability",,전화에서 전부의 호출에 대해 접속 불가능의 호출 비율. 전화에서 호출할 때마다 출선에 공선이 있어서 즉시 통화가 되는 것이 이상적이지만 경제적인 설비에서는 통화량이 가장 많은 시간에 출선이 모두 막힐 가능성이 있다. 이 때문에 호 손율은 가입자에 대한 서비스와 경제성의 양면에서 적당한 값으로 정해진다.
"호 순서 목록, 呼順序目錄, Call Sequence List, CSL",,"호 처리 과정을 발신, 착신, 입중계, 출중계 등의 과정에 따라 일목요연하게 나열한 목록."
