word,synonym,description
"레헤르선, -線, Lecher wire",,"단파장 발진기의 출력 회로로서, 평행하게 배치한 2개의 직선 도체를 연결한 다음, 그것에 정재파를 만들어 그 전압 또는 전류의 파절(波節) 간격을 측정하면 발진 주파수를 구할 수 있는데, 이때 이용되는 직선 도체를 가리키는 말. 레헤르선은 그 길이로 정해지는 고유 파장이 있으므로 공진 회로로 사용할 수 있으며, 극초단파(UHF)의 발진기에 이용된다. 호르본 발진기 등이 이에 속한다."
"렉족, -族, Recording Race",,"녹화를 즐기는 네티즌. 캠코더나 디지털 카메라, 휴대 전화 등으로 일상생활의 에피소드나 이벤트 등을 동영상으로 찍어 인터넷에 올리는 사람을 말하며, 이들이 제작한 콘텐츠가 사용자 제작 콘텐츠(UCC)이다."
"렉티플렉스 방식, -方式, rectiplex system",,"8상 차동 위상 변조에 의한 다중 반송 전신 방식. 1전송로당 음성 대역 50보(baud), 108통신로, 5,400bit/s의 전송 용량을 갖는다. 대서양 횡단 케이블에 적용되었다."
"렌더링, rendering",,"물체의 모양을 그 형이나 위치, 광원 등의 외부 정보를 고려하면서 실감 나는 화상을 표현하는 컴퓨터 도형의 기법. 즉 2D나 3D에서 컴퓨터 그래픽스(CG) 영상 작성 시 최종 단계로 영상을 생성하는 것을 말한다. 2D CG에서 렌더링은 동화상에 대한 화상 처리 공정의 최종 단계로서 처리 완료된 화상을 생성하는 공정을 말한다. 또한 3D CG의 경우에는 컴퓨터 내부에 기록되어 있는 모델 데이터를 디스플레이 장치에 묘화(描畵)될 수 있도록 영상화하는 것을 말한다. →묘화 프로그램."
"렌즈 안테나, 電波-, lens antenna",,마이크로파 주파수대의 쌍극자(dipole) 또는 도파관의 선단을 펴서 나팔 모양으로 한 혼 안테나(horn antenna) 앞면에 유전체 렌즈를 설치하여 방사 에너지를 가는 빔으로 좁히는 안테나. 수신 안테나에서 수신 에너지를 집속(focusing)하는 경우에도 렌즈가 사용된다.
"렌트겐 디스플레이, Roentgen display",,크기 2560×2048 픽셀로 된 디스플레이에 원래의 서류처럼 세밀한 이미지를 표현할 수 있는 액정 표시 장치(LCD). 200ppi까지의 이미지 해상도를 가진 능동 매트릭스형 액정 표시 장치(AMLCD)로 고해상도가 가능한 알루미늄과 구리가 사용된다. 표시 장치의 크기는 약 16/22인치(40.64/55.88cm)이고 이미지는 고선명 텔레비전(HDTV)보다 4배 이상 더 선명하다.
"렌티큘러 디스플레이, Lenticular Display",,"안경식 입체 텔레비전 구현을 위하여 반원통형의 투명 렌즈판을 수직으로 배열하여 붙여 놓은 디스플레이. 스크린 뒤에 렌티큘러 1피치마다 그 초점 면에 좌측 및 우측 화소 1쌍을 대응시켜 놓으면 관찰자의 왼쪽 눈에는 왼쪽 화소가, 오른쪽 눈에는 오른쪽 화소가 보여 입체로 볼 수 있다. 안경 없이 입체 영상을 볼 수 있지만, 렌즈 판과 표시상의 위치를 정밀하게 맞추어야 한다."
"로가톰 명료도법, -明瞭度法, Logatom articulation method",,"전달된 음성의 명료성 여부를 확인하기 위한 명료도 측정 방법의 하나로, 자음-모음-자음 3가지 요소의 음절을 이용한 방법. 이 측정 방법에는 이 밖에도 음성 명료도법(sound articulation methode), 국제 전신 전화 자문 위원회(CCITT) 명료도법 , 음소적(音素的) 평형 부호법(phonetically balanced word methode:PB) 등이 있다. 로가톰 명료도법은 근본적으로 자음-모음-자음의 3가지 요소의 음절로 구성하되, 각 음은 서로 다른 언어를 나타내는 음소 목록에서 불규칙적으로 선택한다. 수신 평가 참여자가 로가톰 목록을 청취한 후 수신된 로가톰 목록과 원래의 로가톰을 비교해서 백분율로 나타낸 것을 로가톰 명료도라 한다."
"로그아웃, log-out",동의어 : 벗어나기,단말기와 통신 회선의 데이터 송수신이 종료되어 단말기가 개방 상태로 있게 되는 것.
"로그 아카이빙, Log Archiving",,"단순히 최종 데이터 문서를 보관하는 일반 아카이빙과는 달리 전자 거래 시 거래 내역 데이터만을 보관하는 시스템. 전자 거래 시 발생할 수 있는 금융 분쟁을 방지하기 위해 도입한 제도로 시중 은행, 제2 금융권, 증권사 등은 문서 전체 보관이 아니라 전자 거래 시 거래 내역 데이터 인 로그 데이터만을 분류해 보관한다."
"로그온 스크립트, logon script",,"웹에서 응용 프로그램 객체를 수행시키기 위해 사용되는 명령어의 하나. 윈도즈 95/98/ME의 autoexec.bat와 유사한 것으로 윈도즈 NT/2000/XP에 있는 것이다. 시스템 로그온할때 수행되며 서버 접속과 응용 프로그램 수행 등 네트워크 환경을 구성하는 역할을 한다. 예를 들면, 비밀 번호 입력, 객체의 환경 속성 변수 입력, 객체의 윈도 관리자 속성에 의거 지정된 특별 프로그램 수행, X 응용 프로그램 링크 등을 수행한다. 또한 로그인 과정에서 오류가 발생하면 사용자에게 알려주는 일을 한다. 로그인 스크립트는 TCL과 Expect 언어로 만든다."
"로그웨어, Rogue Ware",,"사용자 제작 콘텐츠(UCC) 사이트를 포함하여 다양한 경로를 통해 설치되어, 사용자에게 거짓 악성 소프트웨어 감염 경고를 보여 주고 치료 시 금전 결제를 요구하는 프로그램. 스케어웨어(Scareware)라고도 한다. 일반적으로 로그웨어는 트로이 목마를 내장하고 있으며, Active-X와 같은 방법을 이용하여 사용자로 하여금 설치하도록 유도한다."
"로그인, log-in",동의어 : 들어가기,사용자가 컴퓨터 시스템을 사용하기 위해 시스템에 자신을 알리고 등록하는 작업. 단일 사용자 시스템에서는 이러한 작업이 필요 없으나 다중 사용자 시스템에서는 작업을 시작하기 전에 자신의 사용자명과 패스워드를 입력하여 시스템에 접속해야 한다.
"로더, loader",,"디스크나 테이프에 저장된 목적 프로그램을 읽어서 주기억 장치에 올린 다음 수행시키는 프로그램. 이는 운영 체계의 일부이며 그 기능은 ㉠목적 프로그램의 재배치, ㉡주기억 장치 내에 프로그램이 올라갈 공간의 확보, ㉢실제 프로그램을 디스크나 테이프에서 읽는 것, ㉣필요할 경우 여러 목적 프로그램, 또는 라이브러리 루틴과의 링크 작업 등이다."
"로드 러너 온라인 서비스, road runner online service",,미국의 종합 유선 방송(CATV) 사업자인 타임 워너사가 동축 케이블이나 광케이블로 구성된 케이블 방송망을 이용하여 제공하는 인터넷 접속 서비스. 주로 전화 회선을 이용해서 인터넷에 접속하는 개인용 컴퓨터(PC) 사용자를 위한 인터넷 서비스에 비해 100배 이상 속도가 빠른 Mbps급의 서비스가 가능하다. 1996년 9월 10일 미국 오하이오 주의 2개 도시에서 개시되었다. 이 서비스의 가입자는 매월 정액 요금으로 인터넷에 접속하여 웹 홈 페이지 등 인터넷 서비스를 이용할 뿐 아니라 타임워너 데이터베이스 서비스도 제공받을 수 있으므로 전화망을 이용한 기존 서비스에 비해 큰 경쟁력을 가질 수 있다.
"로드앰, Reconfigurable Optical Add-Drop Multiplexer, ROADM",,"기존 광섬유의 활용도를 획기적으로 높일 수 있는 차세대 광전송 신호 처리 기술. 대용량 지능형 광 스위치로 원격에서 파장 단위로 회선을 분기/결합에 의해 동적으로 재구성할 수 있고, 트래픽 상황 변화에 유연하게 대처할 수 있게 함으로써 망의 투자 및 유지 비용(CAPEX, OPEX)을 줄일 수 있는 광 전달망의 광 스위치를 말한다."
"로드형 레이저 증폭기, -型-增幅器, rod type laser amplifier",,증폭 소자로 레이저 로드를 사용한 레이저 증폭기.
"로란, LOng RAnge Navigation, LORAN",,"쌍곡선 항법의 일종으로, 주국과 종국에서 발사하는 펄스파의 도달 시간 차를 측정하여 얻어진 쌍곡선의 교차점으로부터 위치를 구하는 중장거리 항행 원조 시스템. 로란-A(LORAN A) 방식과 로란-C(LORAN C) 방식 등이 있다. 로란-C의 기능은 매우 높은 정확도, 무결성, 연속성을 제공한다. 그리고 로란-C를 개선한 e로란(enhanced LORAN) 방식은 GPS 같은 세계 위성 항법 시스템(GNSS: Global Navigation Satellite System) 중단 시 대체 방식으로 사용된다."
"로란-A, LORAN-A",,"중장거리 항행 원조 시스템의 하나. 2MHz의 전파를 사용하며, 로란국의 간격은 400~750km, 공중선 전력은 130~160kW, 유효 거리는 1,500km(주간)~2,800km(야간)로 위치 측정 정밀도는 수백~수천미터이다."
"로란-C, LORAN-C",,"쌍곡선 방식으로 펄스의 도착 시각 차에 의해 위치를 구하는 중장거리 무선 항법 시스템. 100kHz의 전파를 사용하며 반송파의 위상을 비교하여 정밀한 시간 차를 측정한다. 이용 범위는 약 2,200km(1,200 마일)로 적합한 수신기를 갖춘 사용자는 전천후로 이용할 수 있다. 해상, 육상, 항공기 등 폭넓은 이용 범위와 높은 정확도로 위치 측정을 할 수 있는 시스템이다. 로란(LORAN)은 'LOng RAnge Navigation'에서 유래되었다."
"로랙, long range accuracy, lorac",,미국에서 개발되어 1.6~2.5MHz의 전파를 사용하는 측량용 정밀 측위(側位) 방식. 데카(decca)와 같이 연속파 신호가 사용되며 송신국의 구성에 따라 A형과 B형의 두 형식이 있다.
"로레벨 포맷, low level format",,"하드디스크와 같은 저장 매체의 내용을 완전히 지우고 불량 섹터를 검사해 재생하거나 삭제한 후 온전한 섹터만으로 트랙과 섹터를 새로 구성하여 프로그램이 사용할 수 있도록 기본 단계의 논리적 분할 상태로 돌려 놓는 것.  하드디스크는 공장 출하시 기본적으로 로레벨 포맷 상태로 출고되므로 처음 구입 후에는 FAT나 NTFS 등 운영체제가 지원하는 하이레벨 포맷만 시행해도 사용할 수가 있다. 그러나 디스크에 충격이 가해 지거나, 바이러스, 기타 여러 가지 이유로 불량 섹터(bad sector)가 발생하여 오동작이 발생하는 경우에는 로레벨 포맷을 시행하여 불량 섹터를 재생하거나 제거해서 사용해야 한다. 하이레벨 포맷이 물리적인 상태는 그대로 둔 채 논리적인 포맷만을 하는데 반해 로레벨 포맷은 하드디스크 안의 모든 물리적인 데이터 상태를 공장 출하시와 같이 초기화 시키므로 시간이 오래 걸린다."
"로마자화, -字化, romanization",,"라틴 문자를 사용하지 않는 알파벳 체제로 쓰인 것을 라틴 문자로 변환하는 것. 로마자화하기 위해서는 변화되는 체계의 성격에 따라, 번역 글자 혹은 번역음을 이용하거나 이 2가지 방식을 병용하여 이용할 수 있다."
"로밍, roaming",,"육상 이동 전화 서비스에서 가입지 이동 통신망을 벗어나 이동 전화를 사용하는 것. 여러 이동 전화 사업자가 있을 때 사업자들 간에 서로 약정하여 서비스권 전환(로밍)이 가능하도록 하고 있다. 또한 자기가 등록되어 있는 교환 시스템 이외의 다른 시스템에 가서도 통화가 가능하도록 되어 있다. 즉 서비스권 전환이란 상호 서비스 제공, 서비스권 또는 가입 구역 인수 인계, 통화권 위치 등록이라고 할 수 있다. 이 서비스권 전환으로 미국은 전국적인 서비스가 가능하고, 유럽의 경우 A국의 이동 가입자가 B국으로 들어가면 그 지역의 이동 통신망에서 그의 진입을 확인하고 행방을 가입지 이동 통신망에 통지함으로써 통화가 가능하게 한다."
"로밍 기능, -機能, roaming function",,무선 호출 수신기가 기존의 한 지역 밖에서 서비스를 받을 수 없는 한계를 극복하고 전국을 단일권처럼 서비스를 받을 수 있는 기능. 무선 호출 교환기와 연계해서 실현이 가능한 기능이다. 가능한 한 기존 시스템을 변경하거나 추가 시스템을 설치하지 않고 기존 시스템에 간단한 장치를 하여 무선 호출 서비스권 전환(paging roaming) 기능을 수행할 수 있도록 하는 기능이다. 이 로밍 기능의 무선 호출은 다채널 수신이 가능한 신시사이저 방식의 무선 호출 단말기가 필요하다.
"로보 사피엔스, Robo Sapiens",,지혜가 있는 사람을 뜻하는 '호모 사피엔스'와 첨단 기술을 뜻하는 단어 '로봇'을 혼합하여 만든 신인류라는 의미의 단어. 호모 사피엔스 고유의 의식과 영속적인 로봇의 몸을 첨단 공학으로 결합하여 인간이 로봇화되고 인간의 삶은 로봇과 공존한다. 우리의 신체는 물론 의식 활동도 로보 사피엔스로 진화해 간다.
"로보어드바이저, robo-advisor",,"로봇(robot)과 자문가(advisor)의 합성어로, 사람이 아닌 인공 지능 시스템이 개인의 자산 운용을 자문 및 관리하는 온라인 금융 서비스. &nbsp;로보어드바이저는 인공 지능 알고리즘과 빅데이터 솔루션 등을 기반으로 금융 시장 현황과 고객의 재정 상황, 투자 성향 등의 정보를 수집하고 분석하여 고객에 맞는 자산 운용 방법 등을 자문해 준다. 사람의 개입을 최소화하기 때문에 자문 수수료가 저렴하다는 것이 장점이다. 로보어드바이저는 미국에서 2014년 처음 도입되었다.&nbsp;"
"로보틱 처리 자동화, -處理自動化, Robotic Process Automation, RPA",동의어 : 로봇 프로세스 자동화,"업무 과정에 발생되는 데이터를 정형화하고 논리적으로 자동 수행하는 기술. 기업의 재무, 회계, 제조, 구매, 고객 관리 등에서 데이터 수집, 입력, 비교 등과 같이 반복되는 단순 업무를 자동화하여 빠르고 정밀하게 수행한다. 경영 전반의 업무 시간을 단축하고 비용을 절감할 수 있다. 지능형의 로봇 소프트웨어을 활용한 비즈니스 자동화 기술은 1990년대부터 웹 사이트 화면에서 필요한 정보를 수집하는 스크린 스크래핑(screen scraping)이나 업무 관련된 제반 사항을 자동으로 처리 관리하는 워크플로 자동화 등에 활용되었다. 일반 비즈니스 자동화는 인공 지능(AI)과 기계 학습(Machine Learning) 기술을 적용한 비즈니스 관리 위주의 프로세스로 구축된 반면, RPA는 최종 사용자의 관점에서 규칙 기반 비즈니스 프로세스로 설계되어 사람 대신 단순 반복 작업을 끊임없이 대량으로 수행한다. RPA는 현재 규칙이 확실하게 규정된 작업만 처리할 수 있고 사람의 판단력을 대체할 수준은 아니다. 기계 학습, 음성 인식, 자연어 처리와 같은 인지 기술을 적용하여 사람의 인지 능력이 필요한 의료 분야의 암 진단, 금융업계에서의 고객 자산 관리, 법률 판례 분석 등에도 활용될 수 있다."
"로봇, robot",,"의도한 작업을 수행하기 위해서 어느 정도의 자율성을 가지고 그 환경 내에서 동작하는, 2축 이상으로 프로그램 가능한 구동 기구. 로봇은 제어 시스템과 제어 시스템의 인터페이스를 포함한다. 2축 이상이란 산업용 로봇은 물론 서비스 로봇까지를 포함하는 의미를 내포하며, 산업용 로봇과 서비스 로봇의 분류는 의도된 응용에 따라 결정된다."
"로봇 2.0, Robot 2.0",,"웹 2.0 기술을 접목한 로봇. 개방, 참여, 공유로 대표되는 웹 2.0 기술을 로봇에 접목하여 누구나 공짜로 활용하는 로봇 운영 체계(OS) 환경을 만들고 무료로 공개하여 많은 사람이 자발적으로 응용 코드를 개발하고 공유할 수 있다."
"로봇 3원칙, -三原則, Three Laws of Robotics",,"로봇은 인간에게 해를 끼치지 않아야 하고 인간의 명령에 복종해야 하면서 로봇 자신의 존재를 보호하는 로봇 안전 준칙.1942년 아이작 아시모프(Isaac Asimov)의 공상 과학 소설 '런어라운드(Runaround)'에서 처음 언급되었으며, 로봇이 따라야 할 세 가지 원칙은 다음과 같다. 첫째, 로봇은 인간에게 해를 가하거나, 혹은 행동을 하지 않음으로써 인간에게 해를 끼치지 않는다.둘째, 로봇은 첫 번째 원칙에 위배되지 않는 한 인간이 내리는 명령에 복종해야 한다. 셋째, 로봇은 첫 번째와 두 번째 원칙을 위배하지 않는 선에서 로봇 자신의 존재를 보호해야 한다. 1985년에 아시모프는 위 3대 원칙에 인류 집단 안전을 위해 0 번째 법칙으로 ‘로봇은 인류에게 해를 가하거나, 해를 끼지는 행동을 하지 않음으로써 인류에게 해를 끼치지 않는다’를 추가하였다. ※ 우리나라 ‘지능형 로봇 개발 및 보급 촉진법’에는 ‘지능형 로봇 윤리헌장’이 다음과 같이 정의되어 있다. ‘지능형 로봇의 기능과 지능이 발전함에 따라 발생할 수 있는 사회질서의 파괴 등 각종 폐해를 방지하여 지능형 로봇이 인간의 삶의 질 향상에 이바지할 수 있도록 지능형 로봇의 개발 · 제조 및 사용에 관계하는 자에 대한 행동지침을 정한 것을 말한다.’"
"로봇 공학, -工學, robotics",동의어 : 로보틱스,"로봇의 설계(engineering), 제조(construction) 및 운용(operation)을 다루는 공학. 로보틱스(robotics)는 로봇(robot)과 메카트로닉스(mecatronics)의 합성어로, 기계 공학, 전기전자공학, 컴퓨터 과학 등이 포함된다. 공장의 제조설비, 운송, 국방, 농업 등 산업 분야를 비롯하여 의료, 교육, 가정 등 서비스 분야에서 인간과 협업하거나 또는 인간을 대신하여 작업을 수행할 수 있는 로봇에 관한 포괄적인 연구를 수행한다. ※ 국제 표준화 기구(ISO), 국제 전기 표준 회의(IEC) 등에서 로봇 관련 기술, 안전 지침, 성능 평가 등의 표준화 작업을 수행한다."
"로봇 관측, -觀測, robot observation",,"로봇을 이용한 관측 방법. 관측하는 사람이 머무르기 어려운 외딴섬이나 바다, 산 등에 자동 관측 기계를 설치하여 기록하고, 그 결과는 무선으로 통보하도록 한다. 원격 측정기(telemeter) 가운데 하나이다."
"로봇 물고기, Robot Fish",,수중에서 추진력이나 조종력이 최대 효율을 낼 수 있는 물고기의 구조와 움직임을 본 떠 만든 로봇. 수중 정찰 같은 군사 목적이나 수질 감시 같은 환경 오염 방지의 목적으로 개발된 로봇이다.
"로봇 비전, robot vision",,"로봇이 시각 정보를 처리하는 기술. 카메라로 획득한 정보를 컴퓨터로 분석하고 판단하여 물체나 사람 형태를 인식하고, 자기 위치를 파악하여 스스로 주행 경로를 결정하며, 움직이는 물체를 추적하는 트래킹 기능 등을 수행한다. 응용 분야는 무인 자동차, 군용 무기 등 산업 전반에 걸쳐 이용이 가능하다."
"로봇 센서, robot sensor",,"로봇을 제어하기 위해 내부와 외부의 정보를 얻기 위해 사용되는 센서. 위치 추적용 관성 센서, 위치 파악용 액티브 비컨 시스템, 인식 및 주행을 위한 비전 센서, 거리 측정을 위한 초음파 센서, 감각을 감지할 수 있는 촉각 센서 등이 있다."
"로봇 언어, -言語, robot language",,로봇에 동작 지시나 작업 지시를 하기 위해 사용하는 언어. 기본적인 것으로는 AL이라는 언어가 있다.
"로봇 제어 시스템, -制御-, robot control system",,"로봇의 기계적 구조를 감시하고 제어할 수 있도록 하고, 주변 장비 또는 사용자와 통신할 수 있도록 하는 논리 제어와 동력 기능을 갖춘 시스템. 로봇용 제어 코드(robot control code)를 이용하여 로봇의 기능을 제어한다."
"로봇 특별법, -特別法",,"지능형 로봇 개발 및 보급 촉진법. 지능 로봇 산업 육성을 위한 정책, 보급, 투자 활성화, 인프라 조성 등 포괄적인 내용을 담고 있다. 2018년 6월 30일까지 10년 한시법으로 운영되고, 필요에 따라 10년 더 연장이 가능하다."
"로빙, lobing",,"안테나 자체를 움직이는 것이 아니라 그 메인 로브의 방향만을 어느 범위로 움직이는 것. 지향성의 최대 방향을 특정 범위 내에서 의도적으로 변화시키는 경우를 말한다. 일반적인 지향성 안테나의 지향 특성은 그림에 나타낸 것과 같은 특성이 있으며, 사선 부분을 메인 로브, 기타 부분을 사이드 로브라 한다."
"로제타넷, RosettaNet",,"개방형 전자 상거래 표준 프로세스를 제정·구현·보급하기 위해 전 세계 전자 부품, 정보 기술, 반도체 제조 기업들이 구성한 비영리 컨소시엄에서 정의한 전자 상거래 표준 프로세스. 이 표준 프로세스에는 특히 상거래상의 표준 비즈니스 프로세스들이 포함되어 있어 전 세계 공통의 전자 상거래 언어를 제공한다. 이 컨소시엄은 1998년에 설립되어 현재는 전 세계 유명 기업 400여 개가 참여하고 있으며, 미주, 유럽, 아시아로 확장되고 있다. 로제타넷은 데이터 사전, 구현 프레임워크, 비즈니스 메시지 관리 체계, 프로세스 정의를 포함하는 개방형 표준을 제공함으로써 완벽한 비즈니스 프로세스 구조를 구축하도록 해준다."
"로즈, Representation of Sensory Effects Information, RoSE",,TV나 영화 속의 실감나는 장면들을 입체(3D)나 특수 음향 효과로 재현하던 기존 방식과는 달리 집 안의 다양한 주변 장치와 연동하여 오감을 통해 미디어를 체험하는 기술. 2007년 한국전자통신연구원(ETRI)에서 개발하였다.
"로커 스위치, rocker switch",,"눌러서 동작하는 on/off 스위치. 스위치 한쪽을 누르면 다른 쪽은 튀어나오는 것으로 각각 ‘on’ 또는 ‘off’ 표시를 해 사용자가 장비의 on/off 상태를 알기 쉽게 한다. 서지 보호기, 화면 모니터, 컴퓨터 전원 공급 장치, 기타 다른 응용 장치에 사용되며, 독립 회로를 가진 스위치는 on/off 양쪽 전면에 다 램프가 켜져서 어두운 곳에서도 쉽게 알 수 있고 그렇지 않은 스위치는 ‘on’ 상태에서만 램프가 켜진다."
"로컬 공격, -攻擊, local attack",,"네트워크 접속 형태가 아닌 콘솔 또는 더미 터미널 형태로 공격 대상 시스템에 접근하여 잠입한 침입자가 관리자의 권한을 얻어내거나 시스템의 가용성, 정보 유출을 위하여 가하는 공격. 대상 시스템에 계정을 가지고 있는 경우 시스템의 버그나 취약점을 이용하여 관리자(root) 권한을 획득하는 것이다. 이것은 원격지에서 네트워크 프로토콜 취약점을 이용하는 원격 공격과 구별된다. 시스템 내에서 프로그램이 잠깐 동안 다른 사용자의 권한으로 수행되어야할 필요가 있는 경우로 시스템 내부 프로그램들의 버그나 환경 변수 조작, 경쟁 조건, 관리자에 의한 시스템의 잘못된 설정 등을 이용한다."
"로컬 단일 식별자, -單一識別子, Locally Unique Identifier, LUID",,"시스템 시동시 그 운영 체계에 부여되는 유일한 식별자. 윈도즈 NT에서 보안 객체를 지시하는 식별자로, 파일, 디렉터리, 서비스 등 객체에 고유 번호와 같은 운영 체계 번호를 제공한다. 클라이언트/서버 시스템에서 클라이언트는 LUID를, 서버는 GUID(globally unique identifier)를 갖는다."
"로컬 드라이브, local drive",,LAN 환경에서 단말로 사용하는 PC에 설치된 하드디스크 드라이브. 네트워크의 공유 자원으로써 다수의 이용자가 접속하는 네트워크 드라이브에 대해서 로컬 드라이브라 말한다.
"로컬 디밍, Local Dimming",,"BLU를 다수의 영역으로 구분, 영상의 검은 색 부분에 해당되는 LED 휘도(밝기)를 줄이고 밝은 부분은 휘도를 올려서 명암비를 대폭 개선, 선명도를 올리는 기술. 디밍 기술은 검정색을 더욱 검게 표현해 풍부한 색표현력을 갖추고 있어 명암비도 PDP TV 수준을 넘는 10만대1까지 끌어올릴 수 있다. 따라서 LCD TV의 약점이었던 색처리와 명암비를 크게 개선, PDP를 위협하고 있다."
"로컬 라우팅 번호, -番號, Local Routing Number, LRN",,"지능망을 이용하여 이동된 번호를 서비스하고 있는 착신 교환기에 호를 전환하는 방법. 각 교환기에서 사용하지 않는 전화번호를 교환기 식별 번호로 할당하고, 발신 교환기에서 이동된 번호를 서비스하고 있는 교환기의 식별 번호를 알아내어 발신 교환기로부터 착신 교환기까지 교환기 식별 번호로 라우팅하여 호를 완성한다. 복잡한 구현 방법이 단점이나 서비스 제공자 이동성, 위치 이동성, 서비스 이동성을 모두 제공하는 장점이 있다."
"로컬라이저, localizer, ILS localizer",,"항공기가 계기 착륙 방식으로 착륙할 때에 사용하는 장치의 하나. 지상에 설치된 로컬라이저 비컨과 항공기에 설치된 로컬라이저 수신기로 구성된다. 108~112MHz의 초단파(VHF)대 전파를 발사하여 활주로의 좌우로 기우는 것을 표시하는데, 로컬라이저 코스의 좌측에서는 90Hz, 우측에서는 150Hz의 변조 신호가 강해지고 중앙선에서는 양자의 변조도가 동등해지도록 전파를 발사하여 활주로로 진입하는 방향 정보를 제공한다."
"로컬리제이션, localization",,"컴퓨터 언어에 관한 기능을 조정하는 것. 대부분의 컴퓨터 관련 제품은 미국에서 개발되기 때문에 영어 사용을 전제로 한다. 로컬리제이션은 다른 나라에서도 이용할 수 있도록 각각 자국의 언어에 관한 기초적인 기능 확장과 추가를 행해서 조정하는 경우가 많은데, 예를 들어 한글의 로컬리제이션에 메시지의 한글화를 시초로, 한글의 입력 매체 또는 한자 표시 기능을 추가하는 것 등이 포함된다."
"로컬 브리지, Local Bridge, LB",,"가까운 거리의 구내 정보 통신망(LAN)끼리 연결한 브리지. 로컬 브리지는 10BASE 5나 10BASE 2의 세그먼트끼리 접속하기 위한 것으로, 동일 건물 내의 인터넷워킹에 사용되는데 광섬유를 이용하는 10BASE-F 인터페이스에 의해 인접 건물 사이를 광케이블로 접속하는 경우도 있다."
"로컬 에너지, local energy",,"일반적인 자연 에너지를 지역의 특수성과 환경 조건에 따라 체계적으로 개발한 에너지. 태양·수력·풍력·지열·해양·바이오매스(biomass) 등 자연적인 에너지를 개발하여 그 지역의 산업용, 일반 가정용, 지역 냉난방용 등에 공급하도록 한 것이다."
"로컬 에코, local echo",,네트워크상의 컴퓨터와 대화하고 있을 때 이용자가 입력한 문자열 등을 앞쪽으로 송신함과 동시에 자신의 컴퓨터 화면에도 표시하는 것. 반면 입력된 핵심 코드에 대한 문자를 컴퓨터가 거부하는 것을 에코 백(echo back)이라 한다.
"로컬토크, LocalTalk",,"OSI 참조 모델의 데이터 링크 및 물리 계층에서 운용하는 애플 컴퓨터의 기저밴드 프로토콜. 애플 컴퓨터사가 모든 매킨토시 컴퓨터에 내장되어 있는 애플토크(AppleTalk)라는 통신 프로토콜을 이용하여 개발한 구내 정보 통신망 시스템이다. 전화선을 통해 전송할 수 있고, 상위 계층과의 통신에는 LLAP(LocalTalk Link Access Protocol)를 사용하며, 230.4Kbps의 전송 속도를 제공한다."
"로컬토크 링크 접속 프로토콜, -接續-, LocalTalk Link Access Protocol, LLAP",,"로컬토크 망에서 노드 대 노드간의 데이터 전달을 관리하는 애플토크의 데이터 링크 레벨의 프로토콜. 공동 이용/충돌 탐지(CSMA/CD)와 같은 매체 접근 기능, 노드 주소 지정, 데이터 송수신 제어 기능을 제공하며, 패킷 길이와 무결성을 보장해 준다."
"로컬 프리퍼런스, Local Preference, LP",,"자율 시스템(AS) 라우터에서 송신 가능한 회선이 2회선 이상일 때 어느 쪽 회선을 우선적으로 선택할 것인지를 판단하기 위한 정보. 자신의 자율 시스템(AS) 내부에 있는 다른 라우터와 정보를 주고받거나 외부의 다른 AS로 트래픽을 전송하는 경우 전송 경로를 결정할 때 사용한다. 회선마다 LP값을 설정해 두면 큰 쪽이 우선적으로 선택 접속된다. LP값은 0부터 4,294,947,265까지의 값을 설정할 수 있으며 기본값은 100이다. 또한 LP값은 자신의 AS 내에서만 유효한 값이다."
"로케일, Locale",,"사용자 언어, 국가뿐 아니라 사용자 인터페이스에서 사용자가 선호하는 사항을 지정한 매개 변수 모임. 보통 로캘 증명자는 적어도 하나의 언어 증명자와 하나의 지역 증명자를 가지고 있다."
"로크 오실레이터 검파기, -檢波器, locked-oscillator detector",,"주파수 판별기의 하나. 진폭 변조에는 작용하지 않으므로 주파수 판별에 앞서 진폭 제한기를 사용할 필요는 없다. 입력 회로에 FM 신호의 중심 주파수에 동조한 탱크 회로를 가지고 있는 디바이스를 사용하며, 평균 출력 전류는 입력 신호 주파수에 의해서만 변화하게 되어 있다. FM 검파기로 사용된다."
"로터스 1-2-3, Lotus 1-2-3",,"표 계산(spreadsheet)을 기본으로 하여 데이터베이스, 그래프 기능 등이 통합되어 있는 소프트웨어. 미국의 소프트웨어 개발업체인 로터스사(Lotus Development Corp.)가 IBM PC에 사용할 목적으로 개발하였는데 단순히 1-2-3이라는 이름으로도 부른다. 오늘날 IBM PC상에서의 표 계산 프로그램의 대명사로 일컬어지고 있다."
