word,synonym,description
"토큰 버스 방식, -方式, token bus method",,"버스 형태를 갖는 망에서 망을 구성하는 모든 노드로 논리적 고리가 형성되어 토큰을 잡은 노드만이 버스상에 데이터 패킷을 송신할 권리를 가지며, 데이터 패킷을 전송한 후 토큰을 논리적 고리상의 다음 노드로 넘겨주는 방식. 이 방식은 버스 형태의 망에서 공장 자동화를 위한 시스템에 주로 사용된다."
"토큰 복사, -複寫, token copy",,"한 보안 토큰에서 다른 보안 토큰으로 인적 정보를 복사하는 토큰 관리 작업. 단순히 다른 보안 토큰의 내용을 재저장하는 방법과 달리, 개인 식별 번호(PIN) 및 저장 키와 같은 로컬 보안 값으로 토큰이 재설정된다."
"토큰 분석, -分析, Token Analysis, TA",,"원시 프로그램을 목적 프로그램으로 변환하기 위한 컴파일러 처리 과정의 하나. 컴파일러는 ㉠토큰 분석, ㉡구문 분석, ㉢의미 분석, ㉣코드 생성, ㉤최적화 단계를 거쳐 목적 프로그램을 작성한다. 토큰 분석은 컴파일러가 하는 최초의 단계로, 원시 프로그램에 기재된 명령문을 의미하는 최소 단위인 ‘토큰’으로 분할하는 처리를 한다. 프로그램 중 키 워드나 정수, 변수, 연산자 및 기호 등이 토큰에 해당한다. 토큰 분석에서는 토큰으로 분할한 다음 토큰 간의 필요 없는 간격이나 프로그램 실행과 관계없는 주석 등을 생략하게 되면 컴파일 다음 단계인 구문 분석으로 사용된다."
"토큰토크, TokenTalk",,"매킨토시를 IEEE 802.5의 토큰링에 접속하기 위한 데이터 링크층 규격. 애플토크 프로토콜군의 하나로, 토큰링을 사용하는 데이터 링크 계층 프로토콜과의 통신에는 TLAP(TokenTalk Link Access Protocol)을 사용하며, 4Mbps 또는 16Mbps 데이터 전송을 지원한다. 매킨토시에 로컬토크용 카드를 확장 슬롯에 장착하여 토큰링에 접속한다."
"토큰토크 링크 접속 프로토콜, -接續-, TokenTalk Link Access Protocol, TLAP",,애플토크 프로토콜과 표준 IEEE 802.5의 데이터 링크 계층을 접속하는 프로토콜. 상위 계층의 애플토크 프로토콜은 IEEE 802.5 하드웨어 주소를 인식하지 못하기 때문에 AARP(AppleTalk Address-Resolution Protocol)에 의한 주소 매핑 테이블의 주소 변환 및 전송에 사용한다.
"토큰 통과 방식, -通過方式, token-passing",,"고리 형상을 한 방향으로 순회하고 있는 토큰에 의해서 데이터의 송신권이 노드에 주어지는 방식. 고리형에 적용되는 경우가 많으며, 토큰 고리형 방식이라고도 한다. IBM사가 미국 전기 전자 학회(IEEE)의 구내 정보 통신망(LAN) 표준화 위원회에 제창한 것으로, 이 원리는 일찍부터 고리형 지역 컴퓨터 통신망의 통신 방식으로 사용되어 왔다. 이 방식은 반송파 감지 다중 접속/충돌 탐지(CSMA/CD)와 같이 충돌은 일어나지 않지만, 잡음 등에 의한 토큰의 이중 발생 방지와 소멸되었을 때 복구하는 방법이 필요하다."
"토큰 통과 버스 방식, -通過-方式, token passing bus method",,"IEEE 802.4로 규정된 접근 방식. 베이스밴드, 브로드밴드의 2가지 전송 방식이 모두 이용된다."
"토큰화, -化, tokenization",,"모바일 결제 시스템에서, 신용카드와 같은 개인 정보를 보호하기 위해 관련 정보를 토큰으로 변환하여 사용하는 방식. 금융 보안 분야에서 개인 정보를 보호하기 위해 보호되어야 할 신용카드나 개인 정보를 토큰화 하여 결제 시 원본 데이터 대신 토큰 데이터를 사용한다. 토큰화 기술이 적용된 상점의 판매 시점 관리(POS) 결제 단말은 고객의 신용카드 정보 대신 정보를 변환한 토큰 데이터만 저장한다. 대신 토큰 서버(token server)가 신용카드 정보와 토큰 데이터를 저장하고 관리한다. 토큰화 기술은 토큰 데이터가 저장 장소나 전송 과정에서 유출되어도 원본 데이터가 아니기 때문에 도용될 가능성이 적다. 그러나 토큰의 생성 알고리즘이나 토큰 서버의 보안 강화가 요구된다. 토큰화 기술은 2014년 EMV 카드 표준으로 제정되었다(관련 표준: EMV Payment Tokenisation Specification)."
"토킹카, Talking Car",,"유럽 연합(EU)이 교통 사고를 줄이기 위하여 차량끼리 대화를 통해 위험을 감지, 사고를 방지하고자 개발한 차. 차량 내 탑재할 장비의 통신을 위해 주파수를 별도로 할당하고, 길가에 인프라를 건설해 도로의 위험 상황이나 교통량 급증 상황 등을 주고받을 수 있도록 한다."
"토트 와이어, taut wire",,"해저 케이블 부설선(敷設船)이 대지(對地) 속도와 항행한 실거리를 측정하기 위한 장치. 일반적으로 배의 속도계는 대수(對水) 속도를 측정하고 있으나 케이블 부설선의 경우는 대지 속도를 필요로 한다. 때문에 토트 와이어라 부르는 어느 정도 굵기의 강선을 배의 속도에 상응하여 풀어내어, 그 풀어내는 속도와 길이에 의해 배의 항행 속도와 거리를 측정한다."
"토폴로지, topology",,"공간 또는 집합에서 구성 요소 간의 상대적인 위치나 연결 상태를 결정하는 구조.자르거나 붙이지 않고 휘거나 늘리거나 축소하는 연속적인 변형으로도 보존되는 구조를 말한다. 네트워크에서는 종단 및 중계 노드(또는 기기) 사이에서 연결 상태를 결정하는 구조를 의미한다. 이 개념은 라이프니츠(Leibniz, Gottfried Wilhelm)가 17세기에 처음 다루었다. 1735년 오일러(Euler, Leonhard)는 ‘쾨니히스베르크(현재는 발트해 연안 러시아령 칼리닌그라드) 일곱 개의 다리’에 관한 문제를 이 개념을 적용하여 증명하였고, 1847년 요한 베네딕트 리스팅(Johann Benedict Listing)이 ‘토폴로지’라는 용어를 최초로 사용하였다. ‘토폴로지’는 수학의 한 분야인 위상 수학을 말하기도 한다. 위상 수학은 위상 공간에서 도형의 길이, 크기와 같은 양적 관계와 상관없이 도형 간 위치를 바꾸거나 연결할 때 휘거나 늘리거나 축소하는 연속적인 변형과정에서 변하지 않는 성질을 밝힌다. 또한 자르거나 붙이는 변형 과정 속에서 얼마나 다른 도형이 있는가를 연구하는 학문이다."
"토픽 맵, topic maps",동의어 : 주제 지도,"구조화되지 않은 대량의 데이터를 효율적으로 검색하고 관리하기 위하여 주제(topic)에 따라 데이터를 분류하고 의미적 연관성에 따라 연결하여 지도(map)와 같이 표현하는 기술.데이터들 간의 관계를 반정형 메타 모델(semi-structured meta model)로 생성하는 기술 중 하나다.토픽 맵(topic maps)은 ISO/IEC에서 국제표준으로 채택한 온톨로지(ontology) 모델이다. 2000년도에 표준 범용 문서 마크업 언어(SGML: Standard Generalized Markup Language)에 기반을 둔 HyTM(Hytime Topic Maps) 언어로 표준화하였다. 이후 2001년에 TopicMaps.org에서 개발한 인터넷 식별자(URI: Uniform Resource Identifier)와 XTM(XML Topic Maps)을 통합하여 2003년에 ISO/IEC 13250 표준으로 제정되었다.토픽 맵(topic maps)은 주제(topic)들 간의 의미적 연관(association) 관계로 표현되는 지식층(knowledge layer)과 각각의 주제와 관련한 데이터를 의미하는 정보층(information layer)으로 구성한다. 토픽 맵에서 지식층의 주제와 정보층의 데이터들은 어커런스(occurrence)를 통하여 상호 연결된다.데이터 검색에 토픽 맵(topic maps)을 사용할 경우 질의(query)에 사용된 단어와 일치하는 결과를 목록 형태로 추출해 내는 키워드 검색과는 달리 검색 결과에 해당하는 주제와 연관된 정보자원들을 그래프를 통해 확인할 수 있다. 이를 통해 주제와 연관된 데이터들을 시각적으로 확인하고, 식별하여 원하는 정보에 보다 빠르고 정확하게 접근 가능하다.토픽 맵(topic maps)은 주제에 따른 정보자원들의 관계를 표현한다는 점에서 시맨틱 웹(semantic web)의 핵심 기술인 자원 기술 프레임워크(RDF: Resource Description Framework)와 유사하다. 다만 RDF는 자원 간의 이진 관계(binary relation)만을 표현해 줄 수 있지만, 토픽 맵에서는 연관 관계를 이용하여 n항 관계(n-ary relation)을 표현해 줄 수 있어 보다 복잡한 관계도 표현이 가능하다.토픽 맵(topic maps) 표준으로 ISO/IEC 13250 시리즈가 있다. ISO/IEC 13250 시리즈는 개요 및 기본 개념, 데이터 모델(Part 2), XML 문법(Part 3), 정규화(Part 4), 참조모델(Part 5), 간단한 문법(Part 6), 그래픽 표기법(Part 7)으로 나눈다. 토픽 맵(topic maps) 질의어(Query Language) 표준으로는 ISO/IEC 18048 토픽 맵 조회 언어(TMQL: Topic Maps Query Language)와 ISO/IEC 19756 토픽맵 제약 언어(TMCL: Topic Maps Constraint Language)가 있다.* 관련 표준- ISO/IEC 13250 (Information technology – SGML application – Topic maps (2003))- ISO/IEC 18048 (Information technology – SGML applications – Topic Map Query Language)- ISO/IEC 19756 (Information technology - Topic Maps - Constraint language (2011))&nbsp;&nbsp;"
"토픽 맵 조회 언어, -照會言語, Topic Maps Query Language, TMQL",,"토픽 맵의 특정 데이터 접근 용도로 만들어진 확장성 마크업 언어(XML) 기반의 구조화 조회 언어(SQL). 데이터 접근 형태에는 정보 검색(IR: information retrieval)과 정보 필터링(information filtering: 필요한 데이터 선택) 2가지가 있다. SQL이 관계형 데이터베이스의 데이터를 사용하는 반면, TMQL은 방대하고 계속 변경되는 정보를 검색한다는 것이 다르다. 토픽 맵을 관계형 데이터베이스로 단순화할 수 있지만 TMQL은 보다 더 복잡한 데이터 보관소가 필요하다. →확장성 마크업 언어 토픽 맵"
"토픽스, Total On-Line Program and Information Control System, TOPICS",,"방송 프로그램의 제작 업무 전반에 걸쳐 컴퓨터를 온라인 시스템으로 도입한 것. 프로그램의 제작에서 송출, 평가에 이르기까지 업무가 모두 컴퓨터와 연동하여 처리된다. 일본의 NHK는 이 방식을 도입하여 활용하고 있다."
"톤 스켈치, tone squelch",,"하나의 지역에 동일 주파수의 전파를 다수의 허가자가 공유하여, 무선국의 운용을 개선할 목적으로 실용화된 장치. 톤 신호를 송출하여 통신 상대방의 수신기 스켈치 회로를 자동 제어하여 수신 출력을 ON으로 하는 간단한 선택 호출 장치이다."
"톤 신호, -信號, tone signal",,음성 주파수대의 가청 주파수 신호. 좁은 뜻으로는 단일 주파수 성분을 갖는 베이스밴드 신호를 말한다. 제어 신호로서 이용하는 경우에는 주파수가 다른 어느 신호를 조합하여 송신함으로써 그것에 대응한 제어를 한다. 톤 신호는 제어 신호로서 사용되는 것 외에 아날로그 신호 전송계에 대한 신호 대 잡음(S/N) 특성 등 전송 품질 평가 및 각종 측정기의 교정 시 시험 신호로서 사용된다.
"톤 주파수, -周波數, tone frequency",,"소형 SSB 송수신기에 상대국이 전파 형식 J3E로 통신을 하는 경우 조정용으로 설치하는 톤 발진기의 주파수. 예를 들면, 송신 측에서 음성 대신에 톤 발진기의 주파수(톤 주파수 1.4kHz)를 저주파 증폭기에 가해, 수신한 톤 주파수와 영비트를 취한 후(수신 측에서 복조를 위하여 삽입한 반송파의 주파수를 조정한다) 음성으로 통화하면 명료한 통화를 할 수 있다. 또 톤 발진기의 주파수를 ON-OFF 조작에 의한 전신 통신도 가능하다."
"톰슨 산란, -散亂, Thomson scattering",,"입사광, X선 등의 전자파로 인하여 전자가 강제 진동을 일으키고, 그 전자가 근원이 되어 2차적인 전자파가 방출되는 현상. 플라스마에 의한 광의 톰슨 산란은 전자 온도 등의 측정에 응용된다."
"톰슨 효과, -效果, Thomson effect",,고른 성질의 금속선에 온도 기울기가 있을 때 그것에 전류가 흐르면 열이 흡수되거나 방출되는 현상. 전류를 고온부에서 저온부로 흐르게 하면 철에서는 열을 흡수하고 구리에서는 열을 방출한다. 철과 같은 물질은 톰슨 효과가 음이라 하고 구리와 같은 물질은 양이라 한다.
"톱니파, -波, sawtooth wave",,톱니와 같은 모양으로 변화하는 교류 파형. 전압(또는 전류)이 시간과 더불어 직선적으로 증가하고 어떤 크기에 이르렀을 때 갑자기 감소하여 원래의 값으로 되돌아가는 변화를 되풀이하게 된다. 텔레비전이나 오실로스코프 등에서 화면을 그리기 위해 가로축을 스위프할 때 쓰인다.
"톱니파 발생기, -波發生器, sawtooth wave generator",,"출력 부하를 양극 전원의 부(負) 단자와 이미터(음극) 사이에 접속하고 신호 전압을 베이스(그리드)와 음극 사이에 입력하는 증폭 회로로서, 직선성이 좋은 톱니파를 발생시키는 회로. 그림에서 네모꼴파가 입력 측에 들어오면 출력 측에 톱니파가 나타난다. 여기서 Tr₁이 온(on)에서 오프(off) 상태로 되면 C₁이 충전되어 C₁의 전압이 RE의 전압과 거의 같게 되어 출력 측에 나타난다. C₁의 충전 주기가 끝날 때쯤 RE의 전압이 C₂와 R을 통해서 C₁에 가해져 C₁의 전압 증가는 직선성으로 된다."
"톱 러너, Top Runner",,"일본이 제정한 효율적인 에너지 이용 제도. 특정 업체가 에너지 절감 설비를 개발하고 이를 통해 일정한 에너지 절감 효과를 거두었다면, 3년 내에 동일한 설비를 제작하는 모든 업체에게 이 에너지 절감 설비의 도입을 의무 사항으로 규정하는 제도이다."
"통계 분석 시스템, 統計分析-, Statistical Analysis System, SAS",,"미국 노스캐롤라이나 주립 대학에서 1967년 원형이 개발되고 SAS Institute사에서 기능을 확장한, 통계 해석을 중심으로 한 소프트웨어 패키지."
"통계적 ATM 전달 모드, 統計的-傳達-, ATM statistical transfer mode",,"비동기 전송 방식(ATM)의 하나로, 하나의 호의 시작에서 끝까지 사용자에게 제공되는 특정 업무용 정보 전달 능력이 평균(mean), 최고(peak) 및 표준(standard) 편차와 같은 파라미터 값으로 표시되는 것."
"통계적 가설 검정, 假說檢定, statistical hypothesis test",,"모집단에 대한 어떠한 주장 및 추측을 가설로 설정한 뒤에 통계량 정보로 모집단의 어떠한 성질에 대한 가설의 진위를 판단하는 통계적 방법. 귀무 가설과 대립 가설로 단계를 설정하며, 가설의 형태는 양측 가설과 단측 가설로 나눌 수 있다."
"통계적 결정 이론, 統計的決定理論, statistical decision theory",,"㉠어떤 대상의 관측 결과에 따라 여러 가지 행동을 취할 때 대상의 상태 xi의 발생 확률을 p(xi), ㉡대상의 상태가 xi일 때 관측값 yi를 얻을 수 있는 조건부 확률을 p(yi｜xi), ㉢대상의 상태가 xi일 때 행동 ak를 취하였을 경우 이에 수반된 손실 함수를 L(xi, ak), ㉣행동 ak의 채용에 따른 비용 함수를 C(ak)라고 하였을 때 손실 및 비용의 기대값으로 정의되는 위험 함수의 값에 따라 행동의 효율을 측정하고, 행동의 결정을 나타내는 결정 함수 ak＝d(yi)를 구하는 이론."
"통계적 기계 번역, 統計的機械飜譯, Statistical Machine Translation, SMT",동의어 : 통계적 자동 번역,"통계적 분석으로 기계 학습에 필요한 많은 양의 말뭉치에서 모델 파라미터를 학습하여 문장을 번역하는 기술. 기본 요소는 통계적 번역 모델과 언어 모델, 이중 언어 말뭉치에서 파라미터를 찾아내는 학습 알고리듬과 학습된 번역 모델에 따라 최적으로 번역 결과를 탐색하는 디코딩 알고리듬으로 구성된다. 이 기술은 1949년 워런 위버(Warren Weaver)가 처음 제시하였고 1991년 IBM사 토머스 제이 왓슨 연구소(Thomas J. Watson Research Center)가 다시 소개한 이후 활발하게 연구되었다."
"통계적 다중화 방식, 統計的多重化方式, statistical multiplexing",,"통계적 기법을 사용하여 하나의 전송 채널을 공유하는 방법. 하나의 전송 채널 트래픽의 양을 분석하여 이를 복수의 독립된 채널로 분할하여 전체 전송 용량을 증가시키고 몇 가지 다른 종류의 트래픽이 하나의 전송 채널을 공유할 수 있게 한다. 예를 들면 ISDN 사용자-망 인터페이스에서 ㉠모든 B채널상의 회선 교환 접속을 위한 신호 정보와 제어 정보, ㉡패킷 교환 데이터, ㉢패킷 교환을 위한 신호 정보 등 3종류의 트래픽이 통계적 다중화 방식을 이용하여 하나의 D채널(16kbps 또는 64kbps)을 공유한다. 통계적 다중화 기능을 수행하는 장치를 통계적 다중화 장치(statistical multiplexer)라고 한다."
"통계적 레이블 채널, 統計的-, labelled statistical channel",,"레이블 채널의 하나로, 연속적인 블록 페이로드가 임의적이거나(일정하지 않거나) 블록 지속 시간이 임의적인 레이블 채널."
"통계적 시분할 다중화기, 統計的時分割多重化器, Statistical Time Division Multiplexer, STDM",,보통의 시분할 다중화기와 비교하여 많은 다중화와 공중망에 접속할 수 있는 등의 기능을 갖는 장치.
"통계적 패턴 인식, 統計的-認識, statistical pattern recognition",,패턴 공간에서 주로 패턴의 확률적 분포를 사용하여 패턴 인식을 실행하는 방식.
"통계적 평형, 統計的平衡, statistical equilibrium",,"전화 통화량 이론에서 쓰이는 가정. 어떤 교환선군의 상태를 통화 중 회선 수 또는 통화 중인지 대기 중인지를 호(呼) 수로 나타내는 경우, 짧은 시간 내에 호의 발행이나 종료에 의해서 생기는 수의 변동은 그 사이의 증가와 감소가 서로 보상되어 그 시간이 끝에 가서는 상태가 불변으로 유지된다는 이론이다."
"통과대역 대역폭, 通過帶域帶域幅, passband bandwidth",,신호의 스펙트럼이나 대역 통과 필터(BPF: Band-Pass Filter)의 상측 차단 주파수와 하측 차단 주파수와의 차이. 통과대역 신호는 기저대역 신호를 통과대역으로 옮긴 신호이다. 무선 채널에서 전송되는 신호는 실수값만 존재하므로 기저대역 신호 Z(t)에 운반파 신호(carrier signal)를 곱한 값에서 실수값 성분을 취하면 통과대역 신호가 된다. 
"통과 번호 송신기, 通過番號送信機, running number sender",,전보의 송수신 시 통과 번호를 자동적으로 송신하는 장치. 전보의 분실 방지 및 처리상의 편의를 위한 통과 번호를 자동적으로 부여하는 데 사용된다.
"통과 필터 장치, 通過-裝置, through filter equipment",,"동축 방식이나 마이크로파 방식 등의 다중 전송 방식 분기국에서 통화로를 변환하지 않고 기초군 대역 그대로 통과 접속하기 위해, 군 변환 장치의 수신 측과 송신 측의 중간에 설치하는 대역 통과 필터. 이 밖에 초군, 주군, 초주군 대역의 통과 접속을 하기 위한 초군 통과 필터와 주군 통과 필터, 초주군 통과 필터 등이 있다."
"통로 곡률, 通路曲率, ray curvature",,"대류권 내의 전파 통로는 대기의 굴절률이 다르기 때문에 아래쪽으로 굽어지는데, 이 경우 전파(電波) 통로의 곡률. 표준 대기의 경우에는 이 곡률이 지구 곡률의 4분의 3이 된다."
"통방융합 환경, 通放融合環境",,"지상파, 케이블, 위성, DMB 등 방송망과 인터넷, 무선랜, 와이브로, CDMA/HSDPA 등 통신망이 연동 가능한 서비스 환경.  즉, 사용자 단말이 접속되어 있는 망에 상관없이 방송망 및 통신망에서 가능한 서비스 또는 방송-통신망 연동을 통한 통방융합 서비스를 받을 수 있는 환경을 의미한다. 예를 들면, 통신단말에서 방송망을 통해 실시간 방송되는 콘텐츠를 통신망을 통해 소비할 수 있는 환경이다."
"통신, 通信, communications",,"①지리적으로 떨어져 있는 두 지점 간의 정보의 전달. 정보 전달 수단 또는 방법에 따라 크게 인편(人便)에 의한 통신, 봉화(beacon fire)와 수기(手旗) 등 가시적 신호에 의한 통신, 우편(mail system)에 의한 통신, 전자 또는 전자기적 신호에 의한 전기 통신(telecommunication)으로 분류된다. 역사적으로 대체로 위 순서로 발전되어 왔다. ②정보의 전송에 관련되는 다양한 방법과 절차, 기구와 장치, 중간 매체 등을 포함하는 광범위한 분야를 총칭하는 용어."
"통신 감독 패킷, 通信監督-, telecommunication supervisory packet",,여러 단말 장치를 가진 시스템에서 결과를 주 시스템으로부터 사용자가 지정한 특별한 장치로 보낼 것인지 혹은 사용자 자료에 있는 파일로 보낼 것인지를 자동적으로 지시하는 원거리 통신 감독 패키지. 자동적인 감독은 다른 온라인 프로그램의 수행에 대한 사용자의 출력을 풀어 주고 사용자로 하여금 원격 작업 입력 시스템에서 작업 상태를 주기적으로 점검하도록 한다.
"통신 감시, 通信監視, communication monitor",,컴퓨터 운영 체계 내에 통신을 제어하기 위해 특별히 설계된 한 부분.
"통신 결함 감시, 通信缺陷監視, communications bug monitors",,"하드웨어와 소프트웨어 시스템의 문제점을 발견하거나, 소프트웨어 결함이나 장비의 기능 결함 또는 회선 고장으로 생긴 미세한 오류를 찾아내는 자료 통신 감시."
"통신 경로, 通信經路, communication path",,"데이터 통신 시스템에서 중앙에 설치되어 있는 컴퓨터, 원격지에 설치되어 있는 컴퓨터와 여러 개의 단말 기기들을 통신 회선으로 결합할 때 통하게 되는 회선의 경로."
"통신 관리망, 通信管理網, Telecommunications Management Network, TMN",,"통신망의 운용, 보수, 관리에 관한 정보의 수집, 분배, 전달, 축적의 방법을 제공하는 망. ITU-T에서 1985년부터 새로 연구하기 시작하여 통신 설비와 운용 보수 시스템 간 인터페이스의 표준화를 목표로 하고 있다. 통신 관리망(TMN)의 기본적인 구성은 통신망 요소(NE)와 운영 체계(OS) 간을 중재 장치(MD)와 데이터 통신망(DCN)으로 결합하는 것이다."
"통신 관리망 체계, 通信管理網體系, telecommunications management network architecture",,"복수의 공급업자(multivendor), 복수의 통신 사업자(multicarrier) 환경에서 효율적으로 통신망을 관리하기 위해 ITU-TM. 3010에 의해 권고되고 있는 체계."
"통신구, 通信溝, cable tunnel",,케이블 부설을 위해 전화국 상호 간 또는 국내 맨홀과 관로 사이에 설치된 4m 이상의 지하도 및 관로와 관로 사이에 설치한 10m 이상의 지하도. 원형 통신구와 직사각형 통신구가 있다.
"통신 구성, 通信構成, communication configuration",,"종합 정보 통신망(ISDN)에서 제공되는 다양한 서비스를 체계적으로 분류하여 각각의 특징을 규정하고 차등화하기 위하여 정의된 서비스 속성의 하나. 이 속성은 정보를 전달하기 위한 2개 이상의 접속점 간의 관계와 정보의 흐름을 결합하기 때문에 전기 통신의 구성을 완성시킨다. 이 속성의 구체적 특성을 나타내는 속성값으로 점 대 점(point-to-point), 점 대 복수점(point-to-multipoint), 방송(broadcast)의 3가지가 정의되어 있다."
"통신 규약, 通信規約, communication protocol",,"컴퓨터 상호 간에 접속되어 오류를 최소화함으로써 정보를 원활하게 교환할 수 있게 하기 위해 필요한 규칙의 집합. 보통 프로토콜이라고 부른다. 통신 규약은 상호 간에 이해할 수 있는 의미 내용을 표현하는 형식, 즉 정보 교환 형식과 정보의 송수신 방법 등을 규정하는 규칙으로 구성된다. 같은 통신 규약을 사용하면 기종과 모델이 달라도 컴퓨터 상호 간에 통신할 수 있게 되고, 각각의 컴퓨터상에서 다른 프로그램을 사용하고 있더라도 컴퓨터 사이에서 데이터의 의미를 일치시켜 프로그램을 동작시킬 수 있게 된다. 통신 규약에는 RS-232C와 같이 하드웨어 접속에 관한 하위 수준에서부터 사용자 프로그램의 제어에 관한 응용 수준에 이르기까지 여러 수준과 여러 종류의 규약이 있다. 이들 각 수준과 종류의 통신 규약은 각 시스템에서 필요로 하는 기능에 따라 개별적으로 작성되어 왔다. 데이터 통신의 급속한 보급과 기종의 다양화에 따라 통신 규약이 점차 다양화 복잡화되어 확실하고 원활한 통신을 위해서는 각 수준의 통신 규약을 완전하게 규정하고 표준화하는 것이 필요하게 되었다. 국제적으로는 국제 표준화 기구(ISO)와 국제 전기 통신 연합(ITU) 등이 통신 규약의 표준화를 추진하고 있다. 데이터 통신 전반의 통신 규약을 표준화한 대표적인 것이 ISO에서 작성한 OSI 기본 참조 모델이고 공중 데이터망에 관한 통신 규약을 표준화한 것이 ITU-T에서 작성한 X 계열의 권고(X series recommendations)이다. OSI 기본 참조 모델과 약간 다르고 개방형 시스템 간 상호 접속(OSI)이 개발되기 전에 널리 사용되었던 통신 규약은 IBM사의 시스템 네트워크 구조(SNA)이다. 인터넷용으로 개발되어 기본으로 사용되는 통신 규약은 TCP/IP이다."
"통신 규약 스택, 通信規約-, protocol stack",,"서로 다른 기기들이 데이터 통신을 하는데 필요한 통신 규약을 구현해 주는 소프트웨어 모듈들의 모임. 즉, 각 기기 간의 통신 시 해당 통신 규약을 구현해 주는 핵심 소프트웨어이며, 프로파일은 상호 접속성을 확보하기 위해 애플리케이션에서 사용해야 할 통신 규약을 규정한 것이다. 예를 들어, 노트북과 휴대폰이 통신하기 위해서는 통신 규약이 서로 맞아야 데이터를 교환할 수 있다. 통신 규약 스택은 각각의 하드웨어에 탑재되어 통신규약을 맞추어 구현해 주는 역할을 담당한다. 대표적인 것으로 TCP/IP 스택이 있으며, 이는 윈도즈 운영 체계에 포함되어 있다."
"통신 단계, 通信段階, communication phase",,데이터 통신의 일반적인 절차. 다음 3단계로 구분한다. ㉠접속 확립 단계: 논리적인 통신로가 준비된다. ㉡데이터 전송 단계: 접속로상에서 데이터의 송수신이 행해진다. ㉢접속 해제 단계: 종료를 위한 처리가 행해진다. 여기에 반하여 접속 확립/해제 단계가 없는 통신 형태를 비접속형이라 한다.
"통신 단말 장치, 通信端末裝置, communication terminal equipment",,통신 회선에 접속된 컴퓨터나 전화기 등의 장치들을 통틀어서 일컫는 말.
"통신 단어 배열, 通信單語配列, communication word arrangement",,"표준 통신 부 프로그램에서 제공하는 4가지 유형의 컴퓨터 입출력 단어. 이 4가지는 기능어, 입력 데이터, 출력 데이터 및 출력 데이터 요청어 등이다."
"통신량 정보, 通信量情報, traffic information",,"메시지나 트랜잭션의 유형에 관한 정보, 하루 또는 매시간당 트랜잭션의 수, 입출력 메시지 길이의 분포 등 단말기에 대한 정보."
"통신로, 通信路, communication channel",,신호를 송신기에서 수신기까지 전송하는 데 사용되는 매체.
"통신로 변조기, 通信路變調器, channel modulator",,반송 통신 방식의 송수신단에 있는 통신용의 변조 또는 복조기.
"통신망 노드 인터페이스, 通信網-, network node interface",,한 통신망 노드에서의 인터페이스로서 다른 통신망 노드와의 상호 접속에 사용되는 것.
"통신망 블랙아웃, 通信網-, Communication Network Black-out",,"통신망이 전국 혹은 일부 지역에서 차단되는 상황. 과거 음성 통화 중심 통신망에서는 통화량 폭주로 말미암은 통화 지연에 그쳤지만, 데이터 서비스가 대중화된 지금은 폭주하는 데이터 트래픽을 처리하지 못해 시스템을 차단하는 상황이 빚어질 수 있다. 전기 수요가 급증하여 발생하는 전력망 블랙아웃과 유사하다."
"통신망 서비스 공개 규정, 通信網-公開規定, Open Network Service Provision, ONSP",,"통신 시장의 개방에 직면하여 기간 통신 사업자 상호 간이나 기간 통신 사업자와 부가 통신 사업자 간의 공정 경쟁 여건을 마련하고 전기 통신망을 효율적으로 이용하기 위한 제도 및 기술적인 보정 장치로서 1990년 3월 21일 정보통신부 통신 개방 대책 회의에서 명명한 규정. 통신망 서비스 공개 규정(ONSP) 계획의 주요 내용은 상호 접속 기술 기준(기술적인 인터페이스/서비스 특성), 이용 조건 및 요금 정책 등이다. 궁극적인 목표는 신규 통신 사업자에게 공정하고 효율적으로 통신망 접속 기회를 보장하고, 고도 서비스의 경쟁 강화, 시장 확대 및 서비스 개발 촉진을 이루는 것이다."
"통신망 성능 기준, 通信網性能基準, network performance standard",,"통신망의 신뢰성에 대한 사회적인 요구 조건, 기술 조건, 고장이 사회에 미치는 영향, 이용자의 만족도, 시설 투자의 경제적인 측면에서 적절한 서비스의 안정 품질을 정하고, 그것을 실현하기 위하여 통신망을 구성하는 각 시스템들이 지켜야 할 신뢰성을 규정하는 기준."
